UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure_Probability,Risk_Score,Risk_Level,Predicted_Failure_Type,Max_Failure_Type_Probability,TWF_Probability,HDF_Probability,PWF_Probability,OSF_Probability,Key_Risk_Factor,Recommended_Action,Improvement_Failure_Type,Improvement_Point,Improvement_Goal,Control_Action,Improvement_Priority
9178,L56357,L,297.9,309.1,1504,43.0,4,0,0.00015683215,0.015683215,Low,Normal,0.00010013101,7.220383e-06,2.1804348e-05,0.00010013101,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9179,L56358,L,297.8,309.0,1340,56.9,6,0,0.0011572328,0.11572328,Low,Normal,0.0001757253,1.4161324e-05,0.0001757253,3.9754996e-05,7.19171e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9180,H38593,H,297.9,309.1,1435,44.7,8,0,0.002108673,0.21086732,Low,Normal,4.2255593e-05,1.9806414e-05,2.4229756e-05,4.2255593e-05,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9181,L56360,L,297.9,309.1,1507,36.9,13,0,8.017611e-05,0.008017612,Low,Normal,3.51373e-05,3.2314136e-05,3.51373e-05,3.290743e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9182,L56361,L,297.9,309.1,1521,36.1,15,0,8.3432606e-05,0.008343261,Low,Normal,4.1266787e-05,4.1266787e-05,3.51373e-05,2.941627e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9183,M24042,M,297.8,309.0,1576,45.0,17,0,0.00010475114,0.010475114,Low,Normal,6.625718e-05,4.661508e-06,3.1975924e-05,6.625718e-05,1.8464749e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9184,L56363,L,297.9,309.1,1543,36.6,20,0,0.00013356602,0.013356602,Low,Normal,3.51373e-05,3.1563406e-05,3.51373e-05,2.2099837e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9185,L56364,L,298.0,309.2,1665,36.6,22,0,0.00011261145,0.011261145,Low,Normal,3.0700205e-05,1.3275664e-05,3.0700205e-05,2.2116092e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9186,L56365,L,297.9,309.1,1442,50.3,24,0,0.0006094481,0.06094481,Low,Normal,5.6115197e-05,1.0145963e-05,5.6115197e-05,2.3742774e-05,2.3773655e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9187,L56366,L,297.9,309.0,1629,29.0,26,0,0.0024593065,0.24593066,Low,Normal,0.00028458738,0.00028458738,3.51373e-05,2.9745248e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9188,L56367,L,297.9,309.0,1379,47.3,28,0,0.0014166023,0.14166023,Low,Normal,4.0040355e-05,2.448807e-05,4.0040355e-05,2.9211693e-05,1.9251496e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9189,L56368,L,297.9,309.0,1502,40.2,30,0,0.00024327576,0.024327576,Low,Normal,3.0700205e-05,1.407514e-05,3.0700205e-05,2.5825282e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9190,L56369,L,297.9,309.1,1595,32.0,32,0,0.000106933745,0.010693374,Low,Normal,3.51373e-05,3.425366e-05,3.51373e-05,2.7074026e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9191,M24050,M,298.0,309.0,1439,38.5,34,0,0.005377817,0.5377817,Low,Normal,6.7893736e-05,4.183088e-05,3.8900198e-05,6.7893736e-05,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9192,M24051,M,297.9,309.0,1970,21.6,37,0,0.0010905016,0.109050155,Low,Normal,0.00011722959,0.00011722959,3.5645575e-05,7.744219e-05,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9193,L56372,L,297.9,309.0,1562,35.8,40,0,0.0002313478,0.023134781,Low,Normal,3.6087036e-05,3.6087036e-05,3.2197495e-05,2.6438425e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9194,M24053,M,297.9,309.0,1530,40.9,42,0,0.00016252736,0.016252736,Low,Normal,7.1121605e-05,6.841276e-06,2.7190541e-05,7.1121605e-05,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9195,L56374,L,297.9,308.9,1393,40.6,45,0,0.001808579,0.1808579,Low,Normal,0.00018456305,0.00018456305,2.7314327e-05,7.018517e-05,1.9251496e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9196,L56375,L,297.9,309.0,1532,37.6,47,0,0.00032673407,0.032673407,Low,Normal,3.5059977e-05,3.5059977e-05,2.7314327e-05,2.6107577e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9197,L56376,L,298.0,308.9,1607,37.7,49,0,0.00025474592,0.025474591,Low,Normal,5.837337e-05,2.9855739e-05,2.3865085e-05,5.837337e-05,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9198,M24057,M,297.9,308.8,1469,49.0,51,0,0.0006918477,0.06918477,Low,Normal,9.79012e-05,7.1705986e-06,4.687159e-05,9.79012e-05,2.0120615e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9199,M24058,M,297.9,308.8,1538,37.6,54,0,0.0003229952,0.032299522,Low,Normal,0.00014404736,0.00014404736,3.1273616e-05,0.00012183384,1.7844492e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9200,L56379,L,297.9,308.8,1613,31.4,57,0,0.00011908557,0.011908557,Low,Normal,0.0001139308,0.0001139308,2.7314327e-05,8.485715e-05,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9201,M24060,M,297.9,308.8,1602,32.1,59,0,0.00012063906,0.012063906,Low,Normal,0.00018129082,7.384237e-05,3.1273616e-05,0.00018129082,1.7844492e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9202,L56381,L,297.8,308.7,1404,44.2,62,0,0.0020165548,0.20165548,Low,Normal,5.923198e-05,1.854713e-05,2.1719445e-05,5.923198e-05,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9203,L56382,L,297.8,308.8,1548,36.9,64,0,0.00029126398,0.029126398,Low,Normal,0.00014063211,0.00014063211,2.7314327e-05,5.016563e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9204,L56383,L,297.8,308.8,1559,35.2,66,0,0.00025926973,0.025926974,Low,Normal,0.0001538548,0.0001538548,2.7314327e-05,5.1358787e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9205,L56384,L,297.8,308.8,1621,36.1,68,0,0.00027189162,0.027189162,Low,Normal,0.00010970277,0.00010970277,2.655998e-05,4.952342e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9206,L56385,L,297.8,308.8,1579,32.9,70,0,0.00015044156,0.0150441555,Low,Normal,0.00017014262,0.00017014262,2.655998e-05,5.0701303e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9207,M24066,M,297.9,308.9,1547,44.0,72,0,0.00022989434,0.022989435,Low,Normal,6.15454e-05,4.9403284e-06,2.6122718e-05,6.15454e-05,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9208,L56387,L,297.9,308.8,1386,48.6,75,0,0.0005721047,0.05721047,Low,Normal,5.462854e-05,2.3884255e-05,5.462854e-05,3.2549004e-05,1.8787206e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9209,L56388,L,298.0,308.9,1406,40.9,77,0,0.000806673,0.0806673,Low,Normal,0.0002936468,0.0002936468,2.9446834e-05,2.94374e-05,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9210,M24069,M,298.0,309.0,1393,55.9,79,0,0.0008239598,0.082395986,Low,Normal,7.5584925e-05,1.669846e-05,4.483443e-05,2.908688e-05,7.5584925e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9211,M24070,M,297.9,309.0,2456,13.9,82,0,0.0044312193,0.44312194,Low,Normal,0.0006453435,0.0006192381,3.4413337e-05,0.0006453435,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9212,M24071,M,298.0,309.0,1409,49.1,85,0,0.0008088155,0.08088155,Low,Normal,5.3415937e-05,9.615854e-06,5.3415937e-05,3.6368012e-05,2.041769e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9213,L56392,L,298.0,308.9,1390,53.9,88,0,0.0005308816,0.05308816,Low,Normal,0.00011494817,2.6506867e-05,4.8049093e-05,0.00011494817,3.856007e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9214,L56393,L,298.0,309.0,1679,32.4,90,0,0.00023133525,0.023133524,Low,Normal,3.57552e-05,3.2994532e-05,2.8833187e-05,3.57552e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9215,L56394,L,298.0,308.9,1508,37.1,92,0,0.00019898382,0.019898381,Low,Normal,0.0001966456,0.0001966456,3.0119436e-05,0.00014556038,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9216,L56395,L,297.9,308.8,1681,31.7,94,0,0.00012086832,0.012086832,Low,Normal,0.00014211982,9.008002e-05,2.9446834e-05,0.00014211982,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9217,H38630,H,297.7,308.8,1469,43.7,96,0,0.00069342734,0.06934273,Low,Normal,0.00017554226,1.9682835e-05,1.9723253e-05,0.00017554226,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9218,L56397,L,297.8,308.8,1421,49.6,101,0,0.00066742674,0.06674267,Low,Normal,0.00026783755,2.5536056e-05,5.0865714e-05,0.00026783755,2.3773655e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9219,L56398,L,297.7,308.8,1354,50.2,103,0,0.00067618105,0.0676181,Low,Normal,0.00022876041,3.6219186e-05,0.00015325185,0.00022876041,2.2475055e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9220,M24079,M,297.7,308.8,1350,57.0,105,0,0.0013977181,0.1397718,Low,Normal,0.00040522421,4.98477e-05,0.00013997202,0.00040522421,6.842424e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9221,L56400,L,297.8,308.9,1282,58.1,108,0,0.0018364534,0.18364534,Low,Normal,0.00037724932,3.9252944e-05,0.00037724932,0.00036405397,7.0537426e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9222,M24081,M,297.8,309.0,1675,30.0,110,0,0.00027208767,0.027208766,Low,Normal,0.0001058245,0.0001058245,3.4080902e-05,9.0207584e-05,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9223,M24082,M,297.9,309.0,1525,38.5,113,0,0.0002866045,0.02866045,Low,Normal,8.90839e-05,3.489773e-05,3.2393862e-05,8.90839e-05,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9224,L56403,L,297.9,309.0,1382,43.9,116,0,0.0014908712,0.14908712,Low,Normal,8.26649e-05,2.1231688e-05,2.543017e-05,8.26649e-05,1.9251496e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9225,L56404,L,297.9,309.0,1450,46.8,118,0,0.0007126762,0.07126762,Low,Normal,0.00013141832,1.0696571e-05,2.321219e-05,0.00013141832,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9226,L56405,L,298.0,309.1,1820,23.6,120,0,0.0010861855,0.10861854,Low,Normal,0.00012669594,9.6087846e-05,2.8495051e-05,0.00012669594,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9227,L56406,L,298.0,309.1,1822,23.5,122,0,0.0010861855,0.10861854,Low,Normal,9.6087846e-05,9.6087846e-05,2.8495051e-05,4.1891082e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9228,L56407,L,298.0,309.1,1473,44.3,124,0,0.00033313295,0.033313297,Low,Normal,7.918636e-05,5.7718485e-06,1.8832394e-05,7.918636e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9229,M24088,M,298.1,309.1,1572,37.5,126,0,0.0007526858,0.07526858,Low,Normal,6.911135e-05,2.6650458e-05,3.2393862e-05,6.911135e-05,1.8285484e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9230,M24089,M,298.1,309.0,2042,17.8,129,0,0.0031221686,0.31221685,Low,Normal,0.00022051614,0.00020255022,3.2625485e-05,0.00022051614,1.7844492e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9231,L56410,L,298.2,309.2,1922,22.6,132,0,0.0043880367,0.43880367,Low,Normal,0.00013501247,0.00013501247,2.9101502e-05,1.613912e-05,2.1084292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9232,L56411,L,298.2,309.1,1539,36.5,134,0,0.00018830539,0.01883054,Low,Normal,3.1066018e-05,3.1066018e-05,2.8292754e-05,1.585656e-05,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9233,L56412,L,298.2,309.1,1350,52.0,136,0,0.0003487096,0.03487096,Low,Normal,0.0001110577,1.4539123e-05,0.0001110577,1.5760483e-05,2.3867748e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9234,L56413,L,298.3,309.1,1403,45.1,138,0,0.0010690006,0.10690006,Low,Normal,2.413182e-05,1.4496231e-05,2.413182e-05,9.002424e-06,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9235,L56414,L,298.3,309.1,1904,20.3,140,0,0.001291492,0.1291492,Low,Normal,5.0013685e-05,5.0013685e-05,2.8495051e-05,1.9507497e-05,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9236,M24095,M,298.2,308.9,1592,35.2,142,0,0.00027570935,0.027570935,Low,Normal,8.527922e-05,7.585491e-05,3.2393862e-05,8.527922e-05,1.7844492e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9237,L56416,L,298.1,308.7,1556,31.6,145,0,0.00025735586,0.025735587,Low,Normal,7.755327e-05,7.755327e-05,2.8292754e-05,4.337675e-05,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9238,M24097,M,298.1,308.8,1811,25.4,147,0,0.000980139,0.0980139,Low,Normal,0.00016961068,0.00016961068,3.4080902e-05,7.884111e-05,1.7844492e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9239,M24098,M,298.2,308.8,1456,41.2,150,0,0.0011766747,0.117667474,Low,Normal,0.00024837215,0.00024837215,3.0359335e-05,5.2506166e-05,1.7844492e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9240,H38653,H,298.2,308.8,1436,51.9,153,0,0.00048493047,0.048493046,Low,Normal,4.7128007e-05,3.3564706e-05,4.7128007e-05,2.4339692e-05,3.2610893e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9241,M24100,M,298.1,308.7,1362,49.6,158,0,0.00067158206,0.06715821,Low,Normal,0.00033997526,3.0681356e-05,0.00033997526,6.8978225e-05,1.9253166e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9242,L56421,L,298.1,308.7,1683,29.1,161,0,0.0038280315,0.38280314,Low,Normal,0.00015255364,0.00015255364,2.5764128e-05,3.3000764e-05,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9243,M24102,M,298.2,308.7,1269,60.9,163,0,0.00097462966,0.09746297,Low,Normal,0.00038946423,6.619124e-05,0.00038946423,4.0060368e-05,9.922434e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9244,L56423,L,298.3,308.8,1454,49.0,166,0,0.0023839423,0.23839423,Low,Normal,3.8164275e-05,3.8164275e-05,3.5385125e-05,1.601939e-05,2.4723518e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9245,L56424,L,298.3,308.8,1767,27.3,168,0,0.002331271,0.2331271,Low,Normal,0.00016168712,0.00016168712,2.5764128e-05,9.500873e-06,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9246,L56425,L,298.3,308.9,1708,27.3,170,0,0.0015201082,0.15201081,Low,Normal,0.00030878934,0.00030878934,2.5764128e-05,9.506943e-05,2.0575802e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9247,L56426,L,298.3,308.9,1862,27.0,172,0,0.00034614748,0.03461475,Low,Normal,0.0002139628,0.0002139628,2.5764128e-05,9.171605e-05,2.0686179e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
9248,L56427,L,298.3,308.9,1695,30.7,174,0,0.0002708208,0.02708208,Low,Normal,0.00014069017,9.286009e-05,2.7635791e-05,0.00014069017,2.0686179e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
